,CID,smiles_repr,selfies_repr,h_acc,h_don,C,H,O,N,S,Cl,F,B,Br,Na,P,As,Cd,I,Ca,Pt,Hg,Co,Rh,Se,Ni,Fe,Si,Li,Be,Mn
43,2443,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][Branch2][Branch1][N][N][Ring1][#Branch2][C][=Branch1][C][=O][C][Branch1][Ring2][O][Ring1][=Branch1][Branch1][=Branch1][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][C][N][Branch2][Ring1][N][C][C][C][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][N][=C][Ring1][S][Br][C][O],3,6,32,40,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2444,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,[C][N][Branch1][C][C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Br],0,2,17,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2445,C1CC(=CBr)OC(=O)C1C2=CC=CC3=CC=CC=C32,[C][C][C][=Branch1][Ring1][=C][Br][O][C][=Branch1][C][=O][C][Ring1][=Branch2][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0,2,16,13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2446,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br,[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=Branch1][O][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][N][Br],2,4,14,22,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2447,CC(C)C(C(=O)NC(=O)N)Br,[C][C][Branch1][C][C][C][Branch1][O][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Br],2,2,6,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2448,C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,[C][C][N][Branch2][Ring1][Ring2][C][C][C][Ring1][=Branch1][Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Br][O][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F],1,4,21,23,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2449,CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,[C][C][=C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][Ring1][#Branch1][=O][C][C][Branch1][O][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1,4,22,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2450,C(C(CO)([N+](=O)[O-])Br)O,[C][Branch1][=C][C][Branch1][Ring1][C][O][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Br][O],2,4,3,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2451,CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl,[C][C][=N][N][=C][N][Ring1][Branch1][C][=C][Branch1][=Branch2][C][=C][Branch1][Ring2][S][Ring1][Branch1][Br][C][=Branch1][Branch1][=N][C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],0,4,15,10,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2452,CCC12CCCN3C1C4=C(CC3)C5=C(N4C(C2)(C(=O)OC)O)C=C(C=C5)Br,[C][C][C][C][C][C][N][C][Ring1][=Branch1][C][=C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][Branch2][Ring1][Ring1][N][Ring1][#Branch1][C][Branch1][Ring2][C][Ring1][#C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][O][C][=C][Branch1][Branch1][C][=C][Ring1][=C][Br],1,4,21,25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2453,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,[C][=C][C][=C][Branch1][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Br][Br][O][N][=C][Ring1][=N],1,2,9,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2454,CC(C)OC1=CC=CC=C1OC2=NC=C(C=C2)NC=C(C(=O)OC)NC(=O)C3=CC=CC=C3,[C][C][Branch1][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=N][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],2,7,25,25,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2455,CC1=C(SN=N1)C(=O)NC2=CC=C(C=C2)N3C(=CC(=N3)C(F)(F)F)C(F)(F)F,[C][C][=C][Branch1][=Branch1][S][N][=N][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=Branch1][S][=C][C][=Branch1][Ring2][=N][Ring1][Branch1][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F],1,11,15,9,1,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2456,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1],1,3,13,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2457,C1CN=C(N1)C2=NC3=CC=CC=C3C=C2,[C][C][N][=C][Branch1][Ring2][N][Ring1][Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2],1,2,12,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2458,CC(=CCCC1(C(=O)C2=CC=CC=C2NC1=O)C(C)(C)C=C)C,[C][C][=Branch2][Ring2][C][=C][C][C][C][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring1][O][=O][C][Branch1][C][C][Branch1][C][C][C][=C][C],1,2,20,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2459,CC(C)(C(=O)NC(CS)C(=O)O)S,[C][C][Branch1][C][C][Branch1][S][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][S][C][=Branch1][C][=O][O][S],4,5,7,13,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2460,CCCC(=O)NC1=C2C(=NC=N1)N(C=N2)C3C(C4C(O3)COP(=O)(O4)O)OC(=O)CCC,[C][C][C][C][=Branch1][C][=O][N][C][=C][C][=Branch1][=Branch1][=N][C][=N][Ring1][=Branch1][N][Branch1][Branch1][C][=N][Ring1][Branch2][C][C][Branch2][Ring1][Ring2][C][C][Branch1][Ring2][O][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][Ring2][O][Ring1][Branch2][O][O][C][=Branch1][C][=O][C][C][C],2,11,18,24,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2461,CCCCC1C(=O)NC(=O)N(C1=O)C2CCCCC2,[C][C][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Branch1][Branch1][C][Ring1][Branch2][=O][C][C][C][C][C][C][Ring1][=Branch1],1,3,14,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2462,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,[C][C][C][C][O][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch2][Ring1][S][C][Ring1][O][C][Branch2][Ring1][Branch2][C][C][Ring1][#C][Branch1][P][C][Ring2][Ring1][C][Branch1][Branch1][O][Ring2][Ring1][Branch1][C][=Branch1][C][=O][C][O][C][O][C],2,6,25,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2463,CC(=CC(=NNC1=NN=CC2=CC=CC=C21)C)C,[C][C][=Branch2][Ring1][=Branch1][=C][C][=Branch1][P][=N][N][C][=N][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][C],1,4,14,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2464,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=COC(=O)C=C5)O)C)O,[C][C][C][C][C][Branch2][Ring2][Branch2][C][C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch2][C][C][C][Branch2][Ring1][#Branch1][C][Ring1][=Branch1][Branch1][P][C][C][C][Ring1][Branch1][C][=C][O][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][O][C][O],2,4,24,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2465,CC(C)(C)NCC(COC1=CC=CC=C1OCC2CCCO2)O,[C][C][Branch1][C][C][Branch1][C][C][N][C][C][Branch2][Ring1][Ring2][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][C][C][O][Ring1][Branch1][O],2,5,18,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2466,CCCCOC1=CC=C(C=C1)CC(=O)NO,[C][C][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][O],2,3,12,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2467,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC,[C][O][C][=C][C][=Branch2][Ring1][#Branch2][=C][Branch1][=Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][C][C][C][N][C][C][C][C][Ring1][Branch1][O][C],0,5,17,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2468,CCCCN=C(N)N=C(N)N,[C][C][C][C][N][=C][Branch1][C][N][N][=C][Branch1][C][N][N],3,1,6,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2469,CC(=O)NC1C(C(C(OC1OC2CC([NH2+]C2CO)C(=O)NCCS(=O)(=O)O)CO)OS(=O)(=O)O)O,[C][C][=Branch1][C][=O][N][C][C][Branch2][Branch1][Ring1][C][Branch2][Ring2][=Branch1][C][Branch2][Ring1][S][O][C][Ring1][=Branch1][O][C][C][C][Branch1][#Branch1][NH2+1][C][Ring1][Branch1][C][O][C][=Branch1][C][=O][N][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][O][O][S][=Branch1][C][=O][=Branch1][C][=O][O][O],8,14,16,30,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2470,CC(=O)NC1C(C(C(OC1OC2CC(NC2CO)C(=O)NCCS(=O)(=O)O)CO)OS(=O)(=O)O)O,[C][C][=Branch1][C][=O][N][C][C][Branch2][Branch1][Ring1][C][Branch2][Ring2][=Branch1][C][Branch2][Ring1][S][O][C][Ring1][=Branch1][O][C][C][C][Branch1][#Branch1][N][C][Ring1][Branch1][C][O][C][=Branch1][C][=O][N][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][O][O][S][=Branch1][C][=O][=Branch1][C][=O][O][O],8,15,16,29,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2471,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,[C][C][C][C][N][C][=C][Branch2][Ring1][Branch2][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][S][=Branch1][C][=O][=Branch1][C][=O][N][O][C][=C][C][=C][C][=C][Ring1][=Branch1],3,7,17,20,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2472,CCCC(=O)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,[C][C][C][C][=Branch1][C][=O][N][C][C][C][N][Branch1][Branch1][C][C][Ring1][#Branch1][C][=N][C][=C][C][=Branch1][P][=C][Branch1][N][C][=C][Ring1][=Branch1][C][=Branch1][Ring2][=N][Ring1][#Branch2][N][O][C][O][C],1,7,19,27,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2473,CC(C)(C)NCC(COC1=CC=CC=C1C#N)O,[C][C][Branch1][C][C][Branch1][C][C][N][C][C][Branch1][=N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#N][O],2,4,14,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2474,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,[C][C][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][Branch1][Branch2][C][=C][C][=C][Ring1][=Branch1][C][C],1,2,18,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2475,CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O,[C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][O][C][C][Branch1][O][C][N][C][Branch1][C][C][Branch1][C][C][C][O],2,3,14,22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2476,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,[C][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][C][Branch2][Branch1][Ring2][C][C][C][C][C][C][Ring1][=Branch1][Branch2][Ring2][#Branch1][C][C][Ring1][=Branch1][C][C][N][Branch2][Ring1][#Branch1][C][Ring1][#Branch2][C][C][=C][Ring1][Branch2][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][O][Ring1][#C][C][C][C][C][Ring1][Ring1][O][C][O],2,5,29,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2477,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][=Branch1][C][=O][N][Branch1][Branch2][C][=Branch1][C][=O][C][Ring1][=Branch2][C][C][C][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=N][C][=C][C][=N][Ring1][=Branch1],0,6,21,31,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2478,CS(=O)(=O)OCCCCOS(=O)(=O)C,[C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][C][C][C][O][S][=Branch1][C][=O][=Branch1][C][=O][C],0,6,6,14,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2479,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,[C][C][C][Branch1][C][C][C][Branch1][#C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][Branch2][=O][C][C],2,3,10,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2480,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,[C][C][C][C][N][Branch1][Branch1][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N],1,4,18,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2481,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,[C][C][Branch1][C][C][C][C][Branch1][#C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][Branch2][=O][C][C][=C],2,3,11,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2482,CCCCOC(=O)C1=CC=C(C=C1)N,[C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N],1,3,11,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2483,C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,[C][=C][C][=Branch2][Ring1][=C][=C][Branch2][Ring1][=Branch2][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][O][O][O],4,5,15,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2484,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0,1,23,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2485,C1C(C(C(C(C1NC(=O)C(CCN)O)O)OC2C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CN)O)O)N)N,[C][C][Branch2][=Branch1][Ring2][C][Branch2][Ring2][#Branch2][C][Branch2][Ring1][Ring2][C][Branch1][S][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][Ring2][C][C][N][O][O][O][C][C][Branch1][=N][C][Branch1][=Branch2][C][Branch1][Ring2][O][Ring1][Branch1][C][O][O][O][O][C][C][Branch1][P][C][Branch1][=N][C][Branch1][=Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][C][N][O][O][N][N],12,16,21,41,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2486,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,[C][C][C][C][C][Branch1][Ring1][C][C][C][N][C][=Branch1][C][=O][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O],2,5,16,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2487,C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,[C][C][C][C][Branch2][Ring2][Branch1][C][C][C][=C][Branch2][Ring1][Branch1][C][Ring1][=Branch1][Branch1][Ring2][C][Ring1][#Branch2][C][C][N][Ring1][=Branch2][C][C][C][C][C][Ring1][Ring2][C][=C][Branch1][Branch1][C][=C][Ring1][S][O][O],2,3,21,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2488,CCCCOC1=CC=C(C=C1)C[N+]2(C3CCC2CC(C3)OC(=O)C(CO)C4=CC=CC=C4)C,[C][C][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][N+1][Branch2][Ring1][S][C][C][C][C][Ring1][Branch1][C][C][Branch1][Ring2][C][Ring1][#Branch1][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1,4,28,38,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2489,CCCCNC(=O)OCC(COP(=O)CCCC)OC(=O)NCCCC,[C][C][C][C][N][C][=Branch1][C][=O][O][C][C][Branch1][O][C][O][P][=Branch1][C][=O][C][C][C][C][O][C][=Branch1][C][=O][N][C][C][C][C],2,6,17,35,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2490,CC(=CCC1=C(C=CC(=C1)CC2(C(C(C(=O)O2)O)C3=CC=C(C=C3)O)C(=O)OC)O)C,[C][C][=Branch2][Branch1][Branch1][=C][C][C][=C][Branch2][Ring2][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch2][Ring1][#Branch2][C][Branch1][N][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][=Branch1][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][O][C][O][C],3,7,24,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2491,CC(C=CC1=CC(=CC=C1)OC2=CC=C(C=C2)F)N(C(=O)N)O,[C][C][Branch2][Ring1][=Branch2][C][=C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][N][Branch1][=Branch1][C][=Branch1][C][=O][N][O],2,4,17,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2492,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)N(CCCC2=C(NC(=NC2=O)N)N)C(=O)CSCC(=O)NCCCCOP(=O)(O)O,[C][=C][C][=Branch2][Ring1][#Branch2][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][N][Branch2][Ring1][Ring1][C][C][C][C][=C][Branch1][O][N][C][=Branch1][=Branch1][=N][C][Ring1][=Branch1][=O][N][N][C][=Branch1][C][=O][C][S][C][C][=Branch1][C][=O][N][C][C][C][C][O][P][=Branch1][C][=O][Branch1][C][O][O],9,14,27,38,12,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2493,CC1=NC(=O)C2=C(N1)C=CC3=C2C=C(C=C3)CNC4=CC5=C(C=C4)C(=O)N(C5)C(CCC(=O)O)C(=O)O,[C][C][=N][C][=Branch1][C][=O][C][=C][Branch1][Ring2][N][Ring1][#Branch1][C][=C][C][=C][Ring1][#Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][Ring2][C][Ring1][Branch2][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],4,7,27,24,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2494,CCN(CC)C(=O)C1=CC=C(C=C1)C(C2=CC(=CC=C2)O)N3CC(N(CC3C)CC=C)C,[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][N][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][N][C][C][Branch1][N][N][Branch1][=Branch1][C][C][Ring1][=Branch1][C][C][C][=C][C],1,4,27,37,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2495,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][C][Branch2][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][N][C],1,7,26,55,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2496,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][C][Branch2][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][N][C],2,7,26,56,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2497,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,[C][C][=N+1][Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][Ring2][=C][Ring1][#Branch2][N][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N+1][=C][Branch1][S][C][=C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][N][C],2,2,34,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2498,CCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][O][C][Branch1][S][C][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][O],3,3,34,67,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2499,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][C][Branch2][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C],0,7,26,54,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2500,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][C][Branch2][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C],1,7,26,55,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
